Id,SalePrice
2735,136721.22125882332
2736,146161.7657893542
2737,114820.03989027467
2738,146729.57501403373
2739,163275.90769197926
2740,136308.54594242695
2741,141573.3824341053
2742,147907.62419574635
2743,155066.40808566273
2744,152761.10312634826
2745,137270.71512364244
2746,126075.88158511763
2747,142171.26013960782
2748,121029.04483595991
2749,131353.66043863475
2750,126875.54718144856
2751,126722.38655195506
2752,194202.27518453705
2753,159827.72481975393
2754,312008.09830423695
2755,134788.62440758097
2756,93691.79866878071
2757,83734.05100953346
2758,88490.78517984861
2759,157786.9661294403
2760,133049.26109323103
2761,149450.58054009618
2762,143126.14148139895
2763,196880.23481454485
2764,139196.1247778451
2765,322099.79042216775
2766,136801.7111539674
2767,90638.22114240596
2768,122158.19700246959
2769,126816.72832864805
2770,135267.5621462533
2771,105608.47237336828
2772,110908.34662658775
2773,151463.61285318286
2774,129786.71188215447
2775,109646.97836760811
2776,121390.43584765652
2777,134340.83128562957
2778,121947.24931316628
2779,127204.49830807348
2780,91572.67112381333
2781,91162.868340715
2782,94414.17327128864
2783,106896.00028124692
2784,121875.2762096772
2785,127281.02114205377
2786,81137.27298174916
2787,119411.82374698196
2788,79347.34544127416
2789,167448.230463273
2790,101224.5313717366
2791,108631.25135497669
2792,65718.36863600087
2793,166376.7458015376
2794,105943.38415695817
2795,115521.3582449828
2796,102578.92632815106
2797,199505.40073639975
2798,115026.95914180278
2799,100905.69678210333
2800,73912.17925497273
2801,99981.45702026472
2802,118189.7813900578
2803,166827.0233145505
2804,127025.87686887392
2805,97126.33321482204
2806,90209.0774504443
2807,145229.59979645652
2808,152966.49973037074
2809,137635.2379274609
2810,134629.54992329574
2811,162751.11714135288
2812,162933.07494986858
2813,160313.8088617519
2814,160992.12424206306
2815,107280.25213393703
2816,214065.66091066133
2817,135292.54015877805
2818,123749.46154335378
2819,176839.82144893936
2820,149189.8802478875
2821,112443.14125181483
2822,209467.7444438933
2823,389682.0899628737
2824,222543.89797151025
2825,134921.3722700827
2826,125559.37318143743
2827,128770.36378541957
2828,223321.21634157206
2829,199070.5251971092
2830,229962.48650271783
2831,182470.87454260778
2832,258111.41122319363
2833,274676.1353233426
2834,205342.8691858044
2835,215603.79042793997
2836,186284.1642331454
2837,170877.1180515855
2838,140235.8090674422
2839,170812.20462648064
2840,201180.2173613099
2841,202385.74167439502
2842,242782.95738520398
2843,152945.15568200152
2844,187598.77942296056
2845,116749.03797366757
2846,204954.07468843798
2847,215539.0641179964
2848,213596.9731939513
2849,191632.86357631342
2850,301432.83517350786
2851,210876.13103507174
2852,256129.25488886953
2853,237764.52502048065
2854,137412.86445379525
2855,201113.96682350358
2856,187136.5335730549
2857,180539.56291926667
2858,198479.86070185373
2859,123003.60368544386
2860,130150.66669662423
2861,139646.75984417147
2862,189195.83647857644
2863,111898.52873370616
2864,250460.5196978067
2865,119981.0440138407
2866,139435.61719090992
2867,103273.76824086548
2868,107494.37253083209
2869,123582.90201717384
2870,150234.10706388406
2871,92165.3497186388
2872,70902.14419601168
2873,101845.3694996883
2874,147498.73811613998
2875,114471.71049249433
2876,152864.72807572223
2877,139294.53016531467
2878,171105.18276971785
2879,132967.21325117658
2880,99145.33288491947
2881,141553.60633134434
2882,177206.92729079738
2883,207173.77846548572
2884,215478.97274172466
2885,189491.41992086865
2886,253947.8706604486
2887,98156.44879174713
2888,132198.33819941312
2889,65751.8944736347
2890,81864.93845655583
2891,128753.70576125971
2892,57147.17656408494
2893,82952.2831587896
2894,65839.33138404136
2895,288337.49200330937
2896,277493.71733220335
2897,210376.49665412685
2898,161492.61402826913
2899,187263.91502971566
2900,172009.5250134169
2901,201210.63189900032
2902,192226.56128098923
2903,305041.7312885722
2904,304032.87149802403
2905,92875.7953263557
2906,194908.45493594353
2907,104461.55583648192
2908,124080.47928388062
2909,165878.18747577083
2910,85590.10641535376
2911,87668.86386107732
2912,138069.65916903465
2913,92500.31249914633
2914,81772.59339615832
2915,87893.74854501264
2916,95944.51099218681
2917,185555.41073898072
2918,110331.67681996332
2919,219299.0212648696
